target,parents,has_nurs,form,children,housing,finance,social,health
not_recom_8192,1,4,1,3,2,0,0,2
spec_prior_8193,1,4,1,3,2,0,1,0
spec_prior_8194,1,4,1,3,2,0,1,1
not_recom_8195,1,4,1,3,2,0,1,2
spec_prior_8196,1,4,1,3,2,0,2,0
spec_prior_8197,1,4,1,3,2,0,2,1
not_recom_8198,1,4,1,3,2,0,2,2
spec_prior_8199,1,4,1,3,2,1,0,0
spec_prior_8200,1,4,1,3,2,1,0,1
not_recom_8201,1,4,1,3,2,1,0,2
spec_prior_8202,1,4,1,3,2,1,1,0
spec_prior_8203,1,4,1,3,2,1,1,1
not_recom_8204,1,4,1,3,2,1,1,2
spec_prior_8205,1,4,1,3,2,1,2,0
spec_prior_8206,1,4,1,3,2,1,2,1
not_recom_8207,1,4,1,3,2,1,2,2
priority_8208,1,4,2,0,0,0,0,0
spec_prior_8209,1,4,2,0,0,0,0,1
not_recom_8210,1,4,2,0,0,0,0,2
priority_8211,1,4,2,0,0,0,1,0
spec_prior_8212,1,4,2,0,0,0,1,1
not_recom_8213,1,4,2,0,0,0,1,2
spec_prior_8214,1,4,2,0,0,0,2,0
spec_prior_8215,1,4,2,0,0,0,2,1
not_recom_8216,1,4,2,0,0,0,2,2
priority_8217,1,4,2,0,0,1,0,0
spec_prior_8218,1,4,2,0,0,1,0,1
not_recom_8219,1,4,2,0,0,1,0,2
priority_8220,1,4,2,0,0,1,1,0
spec_prior_8221,1,4,2,0,0,1,1,1
not_recom_8222,1,4,2,0,0,1,1,2
spec_prior_8223,1,4,2,0,0,1,2,0
spec_prior_8224,1,4,2,0,0,1,2,1
not_recom_8225,1,4,2,0,0,1,2,2
priority_8226,1,4,2,0,1,0,0,0
spec_prior_8227,1,4,2,0,1,0,0,1
not_recom_8228,1,4,2,0,1,0,0,2
priority_8229,1,4,2,0,1,0,1,0
spec_prior_8230,1,4,2,0,1,0,1,1
not_recom_8231,1,4,2,0,1,0,1,2
spec_prior_8232,1,4,2,0,1,0,2,0
spec_prior_8233,1,4,2,0,1,0,2,1
not_recom_8234,1,4,2,0,1,0,2,2
priority_8235,1,4,2,0,1,1,0,0
spec_prior_8236,1,4,2,0,1,1,0,1
not_recom_8237,1,4,2,0,1,1,0,2
priority_8238,1,4,2,0,1,1,1,0
spec_prior_8239,1,4,2,0,1,1,1,1
not_recom_8240,1,4,2,0,1,1,1,2
spec_prior_8241,1,4,2,0,1,1,2,0
spec_prior_8242,1,4,2,0,1,1,2,1
not_recom_8243,1,4,2,0,1,1,2,2
spec_prior_8244,1,4,2,0,2,0,0,0
spec_prior_8245,1,4,2,0,2,0,0,1
not_recom_8246,1,4,2,0,2,0,0,2
spec_prior_8247,1,4,2,0,2,0,1,0
spec_prior_8248,1,4,2,0,2,0,1,1
not_recom_8249,1,4,2,0,2,0,1,2
spec_prior_8250,1,4,2,0,2,0,2,0
spec_prior_8251,1,4,2,0,2,0,2,1
not_recom_8252,1,4,2,0,2,0,2,2
spec_prior_8253,1,4,2,0,2,1,0,0
spec_prior_8254,1,4,2,0,2,1,0,1
not_recom_8255,1,4,2,0,2,1,0,2
spec_prior_8256,1,4,2,0,2,1,1,0
spec_prior_8257,1,4,2,0,2,1,1,1
not_recom_8258,1,4,2,0,2,1,1,2
spec_prior_8259,1,4,2,0,2,1,2,0
spec_prior_8260,1,4,2,0,2,1,2,1
not_recom_8261,1,4,2,0,2,1,2,2
priority_8262,1,4,2,1,0,0,0,0
spec_prior_8263,1,4,2,1,0,0,0,1
not_recom_8264,1,4,2,1,0,0,0,2
priority_8265,1,4,2,1,0,0,1,0
spec_prior_8266,1,4,2,1,0,0,1,1
not_recom_8267,1,4,2,1,0,0,1,2
spec_prior_8268,1,4,2,1,0,0,2,0
spec_prior_8269,1,4,2,1,0,0,2,1
not_recom_8270,1,4,2,1,0,0,2,2
spec_prior_8271,1,4,2,1,0,1,0,0
spec_prior_8272,1,4,2,1,0,1,0,1
not_recom_8273,1,4,2,1,0,1,0,2
spec_prior_8274,1,4,2,1,0,1,1,0
spec_prior_8275,1,4,2,1,0,1,1,1
not_recom_8276,1,4,2,1,0,1,1,2
spec_prior_8277,1,4,2,1,0,1,2,0
spec_prior_8278,1,4,2,1,0,1,2,1
not_recom_8279,1,4,2,1,0,1,2,2
spec_prior_8280,1,4,2,1,1,0,0,0
spec_prior_8281,1,4,2,1,1,0,0,1
not_recom_8282,1,4,2,1,1,0,0,2
spec_prior_8283,1,4,2,1,1,0,1,0
spec_prior_8284,1,4,2,1,1,0,1,1
not_recom_8285,1,4,2,1,1,0,1,2
spec_prior_8286,1,4,2,1,1,0,2,0
spec_prior_8287,1,4,2,1,1,0,2,1
not_recom_8288,1,4,2,1,1,0,2,2
spec_prior_8289,1,4,2,1,1,1,0,0
spec_prior_8290,1,4,2,1,1,1,0,1
not_recom_8291,1,4,2,1,1,1,0,2
spec_prior_8292,1,4,2,1,1,1,1,0
spec_prior_8293,1,4,2,1,1,1,1,1
not_recom_8294,1,4,2,1,1,1,1,2
spec_prior_8295,1,4,2,1,1,1,2,0
spec_prior_8296,1,4,2,1,1,1,2,1
not_recom_8297,1,4,2,1,1,1,2,2
spec_prior_8298,1,4,2,1,2,0,0,0
spec_prior_8299,1,4,2,1,2,0,0,1
not_recom_8300,1,4,2,1,2,0,0,2
spec_prior_8301,1,4,2,1,2,0,1,0
spec_prior_8302,1,4,2,1,2,0,1,1
not_recom_8303,1,4,2,1,2,0,1,2
spec_prior_8304,1,4,2,1,2,0,2,0
spec_prior_8305,1,4,2,1,2,0,2,1
not_recom_8306,1,4,2,1,2,0,2,2
spec_prior_8307,1,4,2,1,2,1,0,0
spec_prior_8308,1,4,2,1,2,1,0,1
not_recom_8309,1,4,2,1,2,1,0,2
spec_prior_8310,1,4,2,1,2,1,1,0
spec_prior_8311,1,4,2,1,2,1,1,1
not_recom_8312,1,4,2,1,2,1,1,2
spec_prior_8313,1,4,2,1,2,1,2,0
spec_prior_8314,1,4,2,1,2,1,2,1
not_recom_8315,1,4,2,1,2,1,2,2
priority_8316,1,4,2,2,0,0,0,0
spec_prior_8317,1,4,2,2,0,0,0,1
not_recom_8318,1,4,2,2,0,0,0,2
priority_8319,1,4,2,2,0,0,1,0
spec_prior_8320,1,4,2,2,0,0,1,1
not_recom_8321,1,4,2,2,0,0,1,2
spec_prior_8322,1,4,2,2,0,0,2,0
spec_prior_8323,1,4,2,2,0,0,2,1
not_recom_8324,1,4,2,2,0,0,2,2
spec_prior_8325,1,4,2,2,0,1,0,0
spec_prior_8326,1,4,2,2,0,1,0,1
not_recom_8327,1,4,2,2,0,1,0,2
spec_prior_8328,1,4,2,2,0,1,1,0
spec_prior_8329,1,4,2,2,0,1,1,1
not_recom_8330,1,4,2,2,0,1,1,2
spec_prior_8331,1,4,2,2,0,1,2,0
spec_prior_8332,1,4,2,2,0,1,2,1
not_recom_8333,1,4,2,2,0,1,2,2
spec_prior_8334,1,4,2,2,1,0,0,0
spec_prior_8335,1,4,2,2,1,0,0,1
not_recom_8336,1,4,2,2,1,0,0,2
spec_prior_8337,1,4,2,2,1,0,1,0
spec_prior_8338,1,4,2,2,1,0,1,1
not_recom_8339,1,4,2,2,1,0,1,2
spec_prior_8340,1,4,2,2,1,0,2,0
spec_prior_8341,1,4,2,2,1,0,2,1
not_recom_8342,1,4,2,2,1,0,2,2
spec_prior_8343,1,4,2,2,1,1,0,0
spec_prior_8344,1,4,2,2,1,1,0,1
not_recom_8345,1,4,2,2,1,1,0,2
spec_prior_8346,1,4,2,2,1,1,1,0
spec_prior_8347,1,4,2,2,1,1,1,1
not_recom_8348,1,4,2,2,1,1,1,2
spec_prior_8349,1,4,2,2,1,1,2,0
spec_prior_8350,1,4,2,2,1,1,2,1
not_recom_8351,1,4,2,2,1,1,2,2
spec_prior_8352,1,4,2,2,2,0,0,0
spec_prior_8353,1,4,2,2,2,0,0,1
not_recom_8354,1,4,2,2,2,0,0,2
spec_prior_8355,1,4,2,2,2,0,1,0
spec_prior_8356,1,4,2,2,2,0,1,1
not_recom_8357,1,4,2,2,2,0,1,2
spec_prior_8358,1,4,2,2,2,0,2,0
spec_prior_8359,1,4,2,2,2,0,2,1
not_recom_8360,1,4,2,2,2,0,2,2
spec_prior_8361,1,4,2,2,2,1,0,0
spec_prior_8362,1,4,2,2,2,1,0,1
not_recom_8363,1,4,2,2,2,1,0,2
spec_prior_8364,1,4,2,2,2,1,1,0
spec_prior_8365,1,4,2,2,2,1,1,1
not_recom_8366,1,4,2,2,2,1,1,2
spec_prior_8367,1,4,2,2,2,1,2,0
spec_prior_8368,1,4,2,2,2,1,2,1
not_recom_8369,1,4,2,2,2,1,2,2
priority_8370,1,4,2,3,0,0,0,0
spec_prior_8371,1,4,2,3,0,0,0,1
not_recom_8372,1,4,2,3,0,0,0,2
priority_8373,1,4,2,3,0,0,1,0
spec_prior_8374,1,4,2,3,0,0,1,1
not_recom_8375,1,4,2,3,0,0,1,2
spec_prior_8376,1,4,2,3,0,0,2,0
spec_prior_8377,1,4,2,3,0,0,2,1
not_recom_8378,1,4,2,3,0,0,2,2
spec_prior_8379,1,4,2,3,0,1,0,0
spec_prior_8380,1,4,2,3,0,1,0,1
not_recom_8381,1,4,2,3,0,1,0,2
spec_prior_8382,1,4,2,3,0,1,1,0
spec_prior_8383,1,4,2,3,0,1,1,1
not_recom_8384,1,4,2,3,0,1,1,2
spec_prior_8385,1,4,2,3,0,1,2,0
spec_prior_8386,1,4,2,3,0,1,2,1
not_recom_8387,1,4,2,3,0,1,2,2
spec_prior_8388,1,4,2,3,1,0,0,0
spec_prior_8389,1,4,2,3,1,0,0,1
not_recom_8390,1,4,2,3,1,0,0,2
spec_prior_8391,1,4,2,3,1,0,1,0
spec_prior_8392,1,4,2,3,1,0,1,1
not_recom_8393,1,4,2,3,1,0,1,2
spec_prior_8394,1,4,2,3,1,0,2,0
spec_prior_8395,1,4,2,3,1,0,2,1
not_recom_8396,1,4,2,3,1,0,2,2
spec_prior_8397,1,4,2,3,1,1,0,0
spec_prior_8398,1,4,2,3,1,1,0,1
not_recom_8399,1,4,2,3,1,1,0,2
spec_prior_8400,1,4,2,3,1,1,1,0
spec_prior_8401,1,4,2,3,1,1,1,1
not_recom_8402,1,4,2,3,1,1,1,2
spec_prior_8403,1,4,2,3,1,1,2,0
spec_prior_8404,1,4,2,3,1,1,2,1
not_recom_8405,1,4,2,3,1,1,2,2
spec_prior_8406,1,4,2,3,2,0,0,0
spec_prior_8407,1,4,2,3,2,0,0,1
not_recom_8408,1,4,2,3,2,0,0,2
spec_prior_8409,1,4,2,3,2,0,1,0
spec_prior_8410,1,4,2,3,2,0,1,1
not_recom_8411,1,4,2,3,2,0,1,2
spec_prior_8412,1,4,2,3,2,0,2,0
spec_prior_8413,1,4,2,3,2,0,2,1
not_recom_8414,1,4,2,3,2,0,2,2
spec_prior_8415,1,4,2,3,2,1,0,0
spec_prior_8416,1,4,2,3,2,1,0,1
not_recom_8417,1,4,2,3,2,1,0,2
spec_prior_8418,1,4,2,3,2,1,1,0
spec_prior_8419,1,4,2,3,2,1,1,1
not_recom_8420,1,4,2,3,2,1,1,2
spec_prior_8421,1,4,2,3,2,1,2,0
spec_prior_8422,1,4,2,3,2,1,2,1
not_recom_8423,1,4,2,3,2,1,2,2
priority_8424,1,4,3,0,0,0,0,0
spec_prior_8425,1,4,3,0,0,0,0,1
not_recom_8426,1,4,3,0,0,0,0,2
priority_8427,1,4,3,0,0,0,1,0
spec_prior_8428,1,4,3,0,0,0,1,1
not_recom_8429,1,4,3,0,0,0,1,2
spec_prior_8430,1,4,3,0,0,0,2,0
spec_prior_8431,1,4,3,0,0,0,2,1
not_recom_8432,1,4,3,0,0,0,2,2
spec_prior_8433,1,4,3,0,0,1,0,0
spec_prior_8434,1,4,3,0,0,1,0,1
not_recom_8435,1,4,3,0,0,1,0,2
spec_prior_8436,1,4,3,0,0,1,1,0
spec_prior_8437,1,4,3,0,0,1,1,1
not_recom_8438,1,4,3,0,0,1,1,2
spec_prior_8439,1,4,3,0,0,1,2,0
spec_prior_8440,1,4,3,0,0,1,2,1
not_recom_8441,1,4,3,0,0,1,2,2
spec_prior_8442,1,4,3,0,1,0,0,0
spec_prior_8443,1,4,3,0,1,0,0,1
not_recom_8444,1,4,3,0,1,0,0,2
spec_prior_8445,1,4,3,0,1,0,1,0
spec_prior_8446,1,4,3,0,1,0,1,1
not_recom_8447,1,4,3,0,1,0,1,2
spec_prior_8448,1,4,3,0,1,0,2,0
spec_prior_8449,1,4,3,0,1,0,2,1
not_recom_8450,1,4,3,0,1,0,2,2
spec_prior_8451,1,4,3,0,1,1,0,0
spec_prior_8452,1,4,3,0,1,1,0,1
not_recom_8453,1,4,3,0,1,1,0,2
spec_prior_8454,1,4,3,0,1,1,1,0
spec_prior_8455,1,4,3,0,1,1,1,1
not_recom_8456,1,4,3,0,1,1,1,2
spec_prior_8457,1,4,3,0,1,1,2,0
spec_prior_8458,1,4,3,0,1,1,2,1
not_recom_8459,1,4,3,0,1,1,2,2
spec_prior_8460,1,4,3,0,2,0,0,0
spec_prior_8461,1,4,3,0,2,0,0,1
not_recom_8462,1,4,3,0,2,0,0,2
spec_prior_8463,1,4,3,0,2,0,1,0
spec_prior_8464,1,4,3,0,2,0,1,1
not_recom_8465,1,4,3,0,2,0,1,2
spec_prior_8466,1,4,3,0,2,0,2,0
spec_prior_8467,1,4,3,0,2,0,2,1
not_recom_8468,1,4,3,0,2,0,2,2
spec_prior_8469,1,4,3,0,2,1,0,0
spec_prior_8470,1,4,3,0,2,1,0,1
not_recom_8471,1,4,3,0,2,1,0,2
spec_prior_8472,1,4,3,0,2,1,1,0
spec_prior_8473,1,4,3,0,2,1,1,1
not_recom_8474,1,4,3,0,2,1,1,2
spec_prior_8475,1,4,3,0,2,1,2,0
spec_prior_8476,1,4,3,0,2,1,2,1
not_recom_8477,1,4,3,0,2,1,2,2
priority_8478,1,4,3,1,0,0,0,0
spec_prior_8479,1,4,3,1,0,0,0,1
not_recom_8480,1,4,3,1,0,0,0,2
priority_8481,1,4,3,1,0,0,1,0
spec_prior_8482,1,4,3,1,0,0,1,1
not_recom_8483,1,4,3,1,0,0,1,2
spec_prior_8484,1,4,3,1,0,0,2,0
spec_prior_8485,1,4,3,1,0,0,2,1
not_recom_8486,1,4,3,1,0,0,2,2
spec_prior_8487,1,4,3,1,0,1,0,0
spec_prior_8488,1,4,3,1,0,1,0,1
not_recom_8489,1,4,3,1,0,1,0,2
spec_prior_8490,1,4,3,1,0,1,1,0
spec_prior_8491,1,4,3,1,0,1,1,1
not_recom_8492,1,4,3,1,0,1,1,2
spec_prior_8493,1,4,3,1,0,1,2,0
spec_prior_8494,1,4,3,1,0,1,2,1
not_recom_8495,1,4,3,1,0,1,2,2
spec_prior_8496,1,4,3,1,1,0,0,0
spec_prior_8497,1,4,3,1,1,0,0,1
not_recom_8498,1,4,3,1,1,0,0,2
spec_prior_8499,1,4,3,1,1,0,1,0
spec_prior_8500,1,4,3,1,1,0,1,1
not_recom_8501,1,4,3,1,1,0,1,2
spec_prior_8502,1,4,3,1,1,0,2,0
spec_prior_8503,1,4,3,1,1,0,2,1
not_recom_8504,1,4,3,1,1,0,2,2
spec_prior_8505,1,4,3,1,1,1,0,0
spec_prior_8506,1,4,3,1,1,1,0,1
not_recom_8507,1,4,3,1,1,1,0,2
spec_prior_8508,1,4,3,1,1,1,1,0
spec_prior_8509,1,4,3,1,1,1,1,1
not_recom_8510,1,4,3,1,1,1,1,2
spec_prior_8511,1,4,3,1,1,1,2,0
spec_prior_8512,1,4,3,1,1,1,2,1
not_recom_8513,1,4,3,1,1,1,2,2
spec_prior_8514,1,4,3,1,2,0,0,0
spec_prior_8515,1,4,3,1,2,0,0,1
not_recom_8516,1,4,3,1,2,0,0,2
spec_prior_8517,1,4,3,1,2,0,1,0
spec_prior_8518,1,4,3,1,2,0,1,1
not_recom_8519,1,4,3,1,2,0,1,2
spec_prior_8520,1,4,3,1,2,0,2,0
spec_prior_8521,1,4,3,1,2,0,2,1
not_recom_8522,1,4,3,1,2,0,2,2
spec_prior_8523,1,4,3,1,2,1,0,0
spec_prior_8524,1,4,3,1,2,1,0,1
not_recom_8525,1,4,3,1,2,1,0,2
spec_prior_8526,1,4,3,1,2,1,1,0
spec_prior_8527,1,4,3,1,2,1,1,1
not_recom_8528,1,4,3,1,2,1,1,2
spec_prior_8529,1,4,3,1,2,1,2,0
spec_prior_8530,1,4,3,1,2,1,2,1
not_recom_8531,1,4,3,1,2,1,2,2
priority_8532,1,4,3,2,0,0,0,0
spec_prior_8533,1,4,3,2,0,0,0,1
not_recom_8534,1,4,3,2,0,0,0,2
priority_8535,1,4,3,2,0,0,1,0
spec_prior_8536,1,4,3,2,0,0,1,1
not_recom_8537,1,4,3,2,0,0,1,2
spec_prior_8538,1,4,3,2,0,0,2,0
spec_prior_8539,1,4,3,2,0,0,2,1
not_recom_8540,1,4,3,2,0,0,2,2
spec_prior_8541,1,4,3,2,0,1,0,0
spec_prior_8542,1,4,3,2,0,1,0,1
not_recom_8543,1,4,3,2,0,1,0,2
spec_prior_8544,1,4,3,2,0,1,1,0
spec_prior_8545,1,4,3,2,0,1,1,1
not_recom_8546,1,4,3,2,0,1,1,2
spec_prior_8547,1,4,3,2,0,1,2,0
spec_prior_8548,1,4,3,2,0,1,2,1
not_recom_8549,1,4,3,2,0,1,2,2
spec_prior_8550,1,4,3,2,1,0,0,0
spec_prior_8551,1,4,3,2,1,0,0,1
not_recom_8552,1,4,3,2,1,0,0,2
spec_prior_8553,1,4,3,2,1,0,1,0
spec_prior_8554,1,4,3,2,1,0,1,1
not_recom_8555,1,4,3,2,1,0,1,2
spec_prior_8556,1,4,3,2,1,0,2,0
spec_prior_8557,1,4,3,2,1,0,2,1
not_recom_8558,1,4,3,2,1,0,2,2
spec_prior_8559,1,4,3,2,1,1,0,0
spec_prior_8560,1,4,3,2,1,1,0,1
not_recom_8561,1,4,3,2,1,1,0,2
spec_prior_8562,1,4,3,2,1,1,1,0
spec_prior_8563,1,4,3,2,1,1,1,1
not_recom_8564,1,4,3,2,1,1,1,2
spec_prior_8565,1,4,3,2,1,1,2,0
spec_prior_8566,1,4,3,2,1,1,2,1
not_recom_8567,1,4,3,2,1,1,2,2
spec_prior_8568,1,4,3,2,2,0,0,0
spec_prior_8569,1,4,3,2,2,0,0,1
not_recom_8570,1,4,3,2,2,0,0,2
spec_prior_8571,1,4,3,2,2,0,1,0
spec_prior_8572,1,4,3,2,2,0,1,1
not_recom_8573,1,4,3,2,2,0,1,2
spec_prior_8574,1,4,3,2,2,0,2,0
spec_prior_8575,1,4,3,2,2,0,2,1
not_recom_8576,1,4,3,2,2,0,2,2
spec_prior_8577,1,4,3,2,2,1,0,0
spec_prior_8578,1,4,3,2,2,1,0,1
not_recom_8579,1,4,3,2,2,1,0,2
spec_prior_8580,1,4,3,2,2,1,1,0
spec_prior_8581,1,4,3,2,2,1,1,1
not_recom_8582,1,4,3,2,2,1,1,2
spec_prior_8583,1,4,3,2,2,1,2,0
spec_prior_8584,1,4,3,2,2,1,2,1
not_recom_8585,1,4,3,2,2,1,2,2
priority_8586,1,4,3,3,0,0,0,0
spec_prior_8587,1,4,3,3,0,0,0,1
not_recom_8588,1,4,3,3,0,0,0,2
priority_8589,1,4,3,3,0,0,1,0
spec_prior_8590,1,4,3,3,0,0,1,1
not_recom_8591,1,4,3,3,0,0,1,2
spec_prior_8592,1,4,3,3,0,0,2,0
spec_prior_8593,1,4,3,3,0,0,2,1
not_recom_8594,1,4,3,3,0,0,2,2
spec_prior_8595,1,4,3,3,0,1,0,0
spec_prior_8596,1,4,3,3,0,1,0,1
not_recom_8597,1,4,3,3,0,1,0,2
spec_prior_8598,1,4,3,3,0,1,1,0
spec_prior_8599,1,4,3,3,0,1,1,1
not_recom_8600,1,4,3,3,0,1,1,2
spec_prior_8601,1,4,3,3,0,1,2,0
spec_prior_8602,1,4,3,3,0,1,2,1
not_recom_8603,1,4,3,3,0,1,2,2
spec_prior_8604,1,4,3,3,1,0,0,0
spec_prior_8605,1,4,3,3,1,0,0,1
not_recom_8606,1,4,3,3,1,0,0,2
spec_prior_8607,1,4,3,3,1,0,1,0
spec_prior_8608,1,4,3,3,1,0,1,1
not_recom_8609,1,4,3,3,1,0,1,2
spec_prior_8610,1,4,3,3,1,0,2,0
spec_prior_8611,1,4,3,3,1,0,2,1
not_recom_8612,1,4,3,3,1,0,2,2
spec_prior_8613,1,4,3,3,1,1,0,0
spec_prior_8614,1,4,3,3,1,1,0,1
not_recom_8615,1,4,3,3,1,1,0,2
spec_prior_8616,1,4,3,3,1,1,1,0
spec_prior_8617,1,4,3,3,1,1,1,1
not_recom_8618,1,4,3,3,1,1,1,2
spec_prior_8619,1,4,3,3,1,1,2,0
spec_prior_8620,1,4,3,3,1,1,2,1
not_recom_8621,1,4,3,3,1,1,2,2
spec_prior_8622,1,4,3,3,2,0,0,0
spec_prior_8623,1,4,3,3,2,0,0,1
not_recom_8624,1,4,3,3,2,0,0,2
spec_prior_8625,1,4,3,3,2,0,1,0
spec_prior_8626,1,4,3,3,2,0,1,1
not_recom_8627,1,4,3,3,2,0,1,2
spec_prior_8628,1,4,3,3,2,0,2,0
spec_prior_8629,1,4,3,3,2,0,2,1
not_recom_8630,1,4,3,3,2,0,2,2
spec_prior_8631,1,4,3,3,2,1,0,0
spec_prior_8632,1,4,3,3,2,1,0,1
not_recom_8633,1,4,3,3,2,1,0,2
spec_prior_8634,1,4,3,3,2,1,1,0
spec_prior_8635,1,4,3,3,2,1,1,1
not_recom_8636,1,4,3,3,2,1,1,2
spec_prior_8637,1,4,3,3,2,1,2,0
spec_prior_8638,1,4,3,3,2,1,2,1
not_recom_8639,1,4,3,3,2,1,2,2
priority_8640,2,0,0,0,0,0,0,0
priority_8641,2,0,0,0,0,0,0,1
not_recom_8642,2,0,0,0,0,0,0,2
priority_8643,2,0,0,0,0,0,1,0
priority_8644,2,0,0,0,0,0,1,1
not_recom_8645,2,0,0,0,0,0,1,2
priority_8646,2,0,0,0,0,0,2,0
priority_8647,2,0,0,0,0,0,2,1
not_recom_8648,2,0,0,0,0,0,2,2
priority_8649,2,0,0,0,0,1,0,0
priority_8650,2,0,0,0,0,1,0,1
not_recom_8651,2,0,0,0,0,1,0,2
priority_8652,2,0,0,0,0,1,1,0
priority_8653,2,0,0,0,0,1,1,1
not_recom_8654,2,0,0,0,0,1,1,2
priority_8655,2,0,0,0,0,1,2,0
priority_8656,2,0,0,0,0,1,2,1
not_recom_8657,2,0,0,0,0,1,2,2
priority_8658,2,0,0,0,1,0,0,0
priority_8659,2,0,0,0,1,0,0,1
not_recom_8660,2,0,0,0,1,0,0,2
priority_8661,2,0,0,0,1,0,1,0
priority_8662,2,0,0,0,1,0,1,1
not_recom_8663,2,0,0,0,1,0,1,2
priority_8664,2,0,0,0,1,0,2,0
priority_8665,2,0,0,0,1,0,2,1
not_recom_8666,2,0,0,0,1,0,2,2
priority_8667,2,0,0,0,1,1,0,0
priority_8668,2,0,0,0,1,1,0,1
not_recom_8669,2,0,0,0,1,1,0,2
priority_8670,2,0,0,0,1,1,1,0
priority_8671,2,0,0,0,1,1,1,1
not_recom_8672,2,0,0,0,1,1,1,2
priority_8673,2,0,0,0,1,1,2,0
priority_8674,2,0,0,0,1,1,2,1
not_recom_8675,2,0,0,0,1,1,2,2
priority_8676,2,0,0,0,2,0,0,0
priority_8677,2,0,0,0,2,0,0,1
not_recom_8678,2,0,0,0,2,0,0,2
priority_8679,2,0,0,0,2,0,1,0
priority_8680,2,0,0,0,2,0,1,1
not_recom_8681,2,0,0,0,2,0,1,2
priority_8682,2,0,0,0,2,0,2,0
priority_8683,2,0,0,0,2,0,2,1
not_recom_8684,2,0,0,0,2,0,2,2
priority_8685,2,0,0,0,2,1,0,0
priority_8686,2,0,0,0,2,1,0,1
not_recom_8687,2,0,0,0,2,1,0,2
priority_8688,2,0,0,0,2,1,1,0
priority_8689,2,0,0,0,2,1,1,1
not_recom_8690,2,0,0,0,2,1,1,2
priority_8691,2,0,0,0,2,1,2,0
priority_8692,2,0,0,0,2,1,2,1
not_recom_8693,2,0,0,0,2,1,2,2
priority_8694,2,0,0,1,0,0,0,0
priority_8695,2,0,0,1,0,0,0,1
not_recom_8696,2,0,0,1,0,0,0,2
priority_8697,2,0,0,1,0,0,1,0
priority_8698,2,0,0,1,0,0,1,1
not_recom_8699,2,0,0,1,0,0,1,2
priority_8700,2,0,0,1,0,0,2,0
priority_8701,2,0,0,1,0,0,2,1
not_recom_8702,2,0,0,1,0,0,2,2
priority_8703,2,0,0,1,0,1,0,0
priority_8704,2,0,0,1,0,1,0,1
not_recom_8705,2,0,0,1,0,1,0,2
priority_8706,2,0,0,1,0,1,1,0
priority_8707,2,0,0,1,0,1,1,1
not_recom_8708,2,0,0,1,0,1,1,2
priority_8709,2,0,0,1,0,1,2,0
priority_8710,2,0,0,1,0,1,2,1
not_recom_8711,2,0,0,1,0,1,2,2
priority_8712,2,0,0,1,1,0,0,0
priority_8713,2,0,0,1,1,0,0,1
not_recom_8714,2,0,0,1,1,0,0,2
priority_8715,2,0,0,1,1,0,1,0
priority_8716,2,0,0,1,1,0,1,1
not_recom_8717,2,0,0,1,1,0,1,2
priority_8718,2,0,0,1,1,0,2,0
priority_8719,2,0,0,1,1,0,2,1
not_recom_8720,2,0,0,1,1,0,2,2
priority_8721,2,0,0,1,1,1,0,0
priority_8722,2,0,0,1,1,1,0,1
not_recom_8723,2,0,0,1,1,1,0,2
priority_8724,2,0,0,1,1,1,1,0
priority_8725,2,0,0,1,1,1,1,1
not_recom_8726,2,0,0,1,1,1,1,2
priority_8727,2,0,0,1,1,1,2,0
priority_8728,2,0,0,1,1,1,2,1
not_recom_8729,2,0,0,1,1,1,2,2
priority_8730,2,0,0,1,2,0,0,0
spec_prior_8731,2,0,0,1,2,0,0,1
not_recom_8732,2,0,0,1,2,0,0,2
priority_8733,2,0,0,1,2,0,1,0
spec_prior_8734,2,0,0,1,2,0,1,1
not_recom_8735,2,0,0,1,2,0,1,2
spec_prior_8736,2,0,0,1,2,0,2,0
spec_prior_8737,2,0,0,1,2,0,2,1
not_recom_8738,2,0,0,1,2,0,2,2
priority_8739,2,0,0,1,2,1,0,0
spec_prior_8740,2,0,0,1,2,1,0,1
not_recom_8741,2,0,0,1,2,1,0,2
priority_8742,2,0,0,1,2,1,1,0
spec_prior_8743,2,0,0,1,2,1,1,1
not_recom_8744,2,0,0,1,2,1,1,2
spec_prior_8745,2,0,0,1,2,1,2,0
spec_prior_8746,2,0,0,1,2,1,2,1
not_recom_8747,2,0,0,1,2,1,2,2
priority_8748,2,0,0,2,0,0,0,0
priority_8749,2,0,0,2,0,0,0,1
not_recom_8750,2,0,0,2,0,0,0,2
priority_8751,2,0,0,2,0,0,1,0
priority_8752,2,0,0,2,0,0,1,1
not_recom_8753,2,0,0,2,0,0,1,2
priority_8754,2,0,0,2,0,0,2,0
priority_8755,2,0,0,2,0,0,2,1
not_recom_8756,2,0,0,2,0,0,2,2
priority_8757,2,0,0,2,0,1,0,0
spec_prior_8758,2,0,0,2,0,1,0,1
not_recom_8759,2,0,0,2,0,1,0,2
priority_8760,2,0,0,2,0,1,1,0
spec_prior_8761,2,0,0,2,0,1,1,1
not_recom_8762,2,0,0,2,0,1,1,2
spec_prior_8763,2,0,0,2,0,1,2,0
spec_prior_8764,2,0,0,2,0,1,2,1
not_recom_8765,2,0,0,2,0,1,2,2
priority_8766,2,0,0,2,1,0,0,0
spec_prior_8767,2,0,0,2,1,0,0,1
not_recom_8768,2,0,0,2,1,0,0,2
priority_8769,2,0,0,2,1,0,1,0
